,ID,Position
19563,838455162,"LosAngeles,CA90001"
19564,837813942,"LosAngeles,CA90001"
19565,838618786,"Glendale,CA91204"
19566,837769603,"Glendale,CA91204"
19567,838080169,"Glendale,CA91204"
19568,838397900,"Glendale,CA91204"
19569,838830791,"Glendale,CA91204"
19570,838618791,"Glendale,CA91204"
19571,838972779,"Glendale,CA91204"
19572,839136400,"Glendale,CA91204"
19573,837664450,"Glendale,CA91204"
19574,838078736,"Glendale,CA91204"
19575,838204436,"MontereyPark,CA91755"
19576,837669269,"MontereyPark,CA91755"
19577,838505708,"BeverlyHills,CA90211"
19578,837978455,"BeverlyHills,CA90211"
19579,837544649,"Pasadena,CA91105"
19580,837126291,"BeverlyHills,CA90212"
19581,839212331,"BeverlyHills,CA90212"
19582,837765877,"Pasadena,CA91107"
19583,837218342,"Burbank,CA91504"
19584,838845301,"Gardena,CA90249"
19585,838179954,"NorthHollywood,CA91601"
19586,838031868,"Norwalk,CA90650"
19587,839268702,"Gardena,CA90249"
19588,839273875,"Hawthorne,CA90250"
19589,839483885,"Norwalk,CA90605"
19590,839155393,"Pasadena,CA91107"
19591,838206322,"Hawthorne,CA90250"
19592,837500516,"ElMonte,CA91731"
19593,838753629,"SantaMonica,CA90403"
19594,838838936,"Bellflower,CA90706"
19595,838839025,"Bellflower,CA90706"
19596,838838946,"Bellflower,CA90706"
19597,837814645,"SantaMonica,CA90403"
19598,837691418,"Bellflower,CA90706"
19599,838778222,"Bellflower,CA90706"
19600,838436895,"Bellflower,CA90706"
19601,838038880,"Torrance,CA90504"
19602,838873708,"Whittier,CA90602"
19603,838107183,"Whittier,CA90602"
19604,838413941,"Whittier,CA90602"
19605,838466598,"LosAngeles,CA91401"
19606,834362038,"ShermanOaks,CA91401"
19607,839024143,"Torrance,CA90504"
19608,839456129,"LosAngeles,CA91401"
19609,837674642,"VanNuys,CA91401"
19610,838825298,"Whittier,CA90602"
19611,837315053,"Whittier,CA90602"
19612,839240933,"Whittier,CA90602"
19613,838921848,"Whittier,CA90602"
19614,837674045,"VanNuys,CA91401"
19615,838320156,"Whittier,CA90602"
19616,832613858,"LosAngeles,CA91401"
19617,839324113,"Torrance,CA90504"
19618,839518756,"LosAngeles,CA91401"
19619,839658129,"Cerritos,CA90703"
19620,839025833,"Cerritos,CA90703"
19621,835436756,"Monrovia,CA91016"
19622,839724713,"Cerritos,CA90703"
19623,838937694,"Cerritos,CA90703"
19624,837645363,"Carson,CA90745"
19625,838715230,"Cerritos,CA90703"
19626,839342311,"Cerritos,CA90703"
19627,838354420,"Carson,CA90745"
19628,839421579,"Cerritos,CA90703"
19629,839712179,"Cerritos,CA90703"
19630,838937704,"Cerritos,CA90703"
19631,838988897,"Monrovia,CA91016"
19632,838528594,"LongBeach,CA90806"
19633,839029588,"SignalHill,CA90755"
19634,837980633,"Monrovia,CA91016"
19635,838367886,"SignalHill,CA90755"
19636,838080541,"Monrovia,CA91016"
19637,837336752,"Monrovia,CA91016"
19638,837873915,"Monrovia,CA91016"
19639,838988929,"Monrovia,CA91016"
19640,837675353,"SignalHill,CA90755"
19641,839221161,"Monrovia,CA91016"
19642,835022074,"SignalHill,CA90755"
19643,838083344,"Monrovia,CA91016"
19644,839269040,"Monrovia,CA91016"
19645,839220349,"Monrovia,CA91016"
19646,837343026,"SignalHill,CA90755"
19647,839440179,"Monrovia,CA91016"
19648,839336432,"SignalHill,CA90755"
19649,837780917,"Torrance,CA90505"
19650,839524517,"Torrance,CA90505"
19651,837726941,"SignalHill,CA90755"
19652,837294440,"VanNuys,CA91406"
19653,838820945,"Torrance,CA90505"
19654,838291473,"Torrance,CA90505"
19655,838775854,"Torrance,CA90505"
19656,838716880,"LongBeach,CA90815"
19657,839488228,"Torrance,CA90505"
19658,839334377,"Torrance,CA90505"
19659,838147907,"BuenaPark,CA90621"
19660,839235083,"CityofIndustry,CA91748"
19661,837364492,"BuenaPark,CA90621"
19662,837386820,"BuenaPark,CA90621"
19663,838264443,"LosAngeles,CA90007"
19664,838947576,"LosAngeles,CA90001"
19665,838263222,"LosAngeles,CA90001"
19666,837864485,"Glendale,CA91204"
19667,838079058,"Glendale,CA91204"
19668,830147177,"Alhambra,CA91803"
19669,837669262,"MontereyPark,CA91755"
19670,839485388,"MontereyPark,CA91755"
19671,838746314,"Montebello,CA90640"
19672,839046419,"BeverlyHills,CA90211"
19673,838505714,"BeverlyHills,CA90211"
19674,838663534,"Montebello,CA90640"
19675,837823459,"SanGabriel,CA91776"
19676,838635460,"Norwalk,CA90650"
19677,838953590,"Downey,CA90241"
19678,838054689,"Pasadena,CA91107"
19679,838342144,"LosAngeles,CA91601"
19680,839197740,"Hawthorne,CA90250"
19681,838385249,"ElMonte,CA91731"
19682,836820591,"Hawthorne,CA90250"
19683,839268106,"Whittier,CA90605"
19684,839395360,"Bellflower,CA90706"
19685,837399600,"Bellflower,CA90706"
19686,837572867,"Bellflower,CA90706"
19687,837691532,"Bellflower,CA90706"
19688,838225830,"Bellflower,CA90706"
19689,838193957,"Bellflower,CA90706"
19690,837741522,"Arcadia,CA91006"
19691,838075217,"Bellflower,CA90706"
19692,838134693,"SantaMonica,CA90403"
19693,838436722,"Bellflower,CA90706"
19694,838061130,"Whittier,CA90602"
19695,838998804,"Whittier,CA90602"
19696,837380036,"ShermanOaks,CA91401"
19697,839501328,"Whittier,CA90602"
19698,838065738,"ShermanOaks,CA91403"
19699,837729349,"Torrance,CA90504"
19700,837685322,"Whittier,CA90602"
19701,839519621,"Whittier,CA90602"
19702,838825296,"Whittier,CA90602"
19703,839206384,"Whittier,CA90602"
19704,839167752,"Whittier,CA90602"
19705,839602910,"ShermanOaks,CA91401"
19706,839643536,"ShermanOaks,CA91401"
19707,838245820,"ShermanOaks,CA91401"
19708,834785416,"VanNuys,CA91401"
19709,838467323,"VanNuys,CA91401"
19710,839288968,"Cerritos,CA90703"
19711,838937519,"Cerritos,CA90703"
19712,838449872,"Cerritos,CA90703"
19713,839314889,"Cerritos,CA90703"
19714,838363731,"Monrovia,CA91016"
19715,837863816,"Monrovia,CA91016"
19716,837734029,"Monrovia,CA91016"
19717,837774088,"Monrovia,CA91016"
19718,837980635,"Monrovia,CA91016"
19719,837343023,"SignalHill,CA90755"
19720,838209508,"SignalHill,CA90755"
19721,838675888,"Monrovia,CA91016"
19722,837343019,"SignalHill,CA90755"
19723,837819108,"SignalHill,CA90755"
19724,838675898,"Monrovia,CA91016"
19725,839485080,"Monrovia,CA91016"
19726,839265478,"Monrovia,CA91016"
19727,839149855,"Monrovia,CA91016"
19728,839220569,"Monrovia,CA91016"
19729,838988931,"Monrovia,CA91016"
19730,837676006,"SignalHill,CA90755"
19731,838794145,"SignalHill,CA90755"
19732,839597493,"Monrovia,CA91016"
19733,837626662,"SignalHill,CA90755"
19734,839058629,"Monrovia,CA91016"
19735,838358839,"SignalHill,CA90755"
19736,839315148,"Torrance,CA90505"
19737,837954003,"Torrance,CA90505"
19738,839635190,"Torrance,CA90505"
19739,838974718,"NorthHills,CA91343"
19740,838962547,"Torrance,CA90505"
19741,837726884,"SignalHill,CA90755"
19742,837719797,"Torrance,CA90505"
19743,837263084,"SignalHill,CA90755"
19744,837491243,"Torrance,CA90505"
19745,829155942,"VanNuys,CA91406"
19746,839517353,"Torrance,CA90505"
19747,838715405,"Torrance,CA90505"
19748,837552455,"Torrance,CA90505"
19749,838686617,"CityofIndustry,CA91748"
19750,838378847,"BuenaPark,CA90621"
19751,839542883,"Torrance,CA90505"
19752,838086509,"Torrance,CA90505"
19753,839334385,"Torrance,CA90505"
19754,831969222,"CityofIndustry,CA91748"
19755,837191068,"BuenaPark,CA90621"
19756,838964405,"CityofIndustry,CA91748"
19757,839408716,"BuenaPark,CA90621"
19758,837310362,"BuenaPark,CA90621"
19759,837748181,"CityofIndustry,CA91748"
19760,839126445,"CityofIndustry,CA91748"
19761,837719944,"BuenaPark,CA90621"
19762,839723986,"LosAngeles,CA90007"
19763,838264444,"LosAngeles,CA90007"
19764,837505493,"LosAngeles,CA90001"
19765,837690852,"LosAngeles,CA90001"
19766,839466320,"Glendale,CA91204"
19767,838830899,"Glendale,CA91204"
19768,836924394,"Glendale,CA91204"
19769,837664211,"Glendale,CA91204"
19770,828178920,"Glendale,CA91204"
19771,839485773,"MontereyPark,CA91755"
19772,838477632,"Alhambra,CA91803"
19773,838676907,"Alhambra,CA91803"
19774,839485459,"MontereyPark,CA91755"
19775,839004091,"Alhambra,CA91801"
19776,838306604,"MontereyPark,CA91755"
19777,837667131,"BeverlyHills,CA90211"
19778,838388158,"LosAngeles,CA91602"
19779,837399690,"Inglewood,CA90301"
19780,834653542,"LosAngeles,CA91602"
19781,839367245,"Inglewood,CA90301"
19782,837454946,"Pasadena,CA91107"
19783,839065243,"LosAngeles,CA91601"
19784,839861241,"LosAngeles,CA91601"
19785,838137506,"LosAngeles,CA91601"
19786,837670908,"Pasadena,CA91107"
19787,838812710,"Hawthorne,CA90250"
19788,837736226,"SantaMonica,CA90404"
19789,838086455,"Lawndale,CA90260"
19790,837741523,"Arcadia,CA91006"
19791,838756106,"Bellflower,CA90706"
19792,838987942,"Whittier,CA90605"
19793,837446449,"Bellflower,CA90706"
19794,839395751,"Bellflower,CA90706"
19795,839260342,"Bellflower,CA90706"
19796,838436799,"Bellflower,CA90706"
19797,838753793,"SantaMonica,CA90403"
19798,837692080,"Bellflower,CA90706"
19799,838756243,"Bellflower,CA90706"
19800,839367642,"Bellflower,CA90706"
19801,838902030,"Bellflower,CA90706"
19802,837691459,"Bellflower,CA90706"
19803,839476465,"Bellflower,CA90706"
19804,835829693,"Arcadia,CA91006"
19805,837767124,"Bellflower,CA90706"
19806,837446505,"Bellflower,CA90706"
19807,838193950,"Bellflower,CA90706"
19808,839226582,"Arcadia,CA91006"
19809,838380151,"VanNuys,CA91401"
19810,839582495,"ShermanOaks,CA91403"
19811,837530842,"ShermanOaks,CA91403"
19812,838333970,"Whittier,CA90602"
19813,839214489,"Torrance,CA90504"
19814,838873770,"Whittier,CA90602"
19815,839368210,"Cerritos,CA90703"
19816,838009532,"Carson,CA90745"
19817,836617829,"Monrovia,CA91016"
19818,838614954,"Encino,CA91436"
19819,838546949,"SignalHill,CA90755"
19820,839659281,"Monrovia,CA91016"
19821,839702802,"SignalHill,CA90755"
19822,838985760,"Monrovia,CA91016"
19823,839220350,"Monrovia,CA91016"
19824,838957374,"SignalHill,CA90755"
19825,838367881,"SignalHill,CA90755"
19826,838044111,"Monrovia,CA91016"
19827,839051077,"SignalHill,CA90755"
19828,839026729,"Monrovia,CA91016"
19829,838683861,"SignalHill,CA90755"
19830,838731567,"SignalHill,CA90755"
19831,838080621,"Monrovia,CA91016"
19832,837876394,"SignalHill,CA90755"
19833,839491716,"SignalHill,CA90755"
19834,839822387,"SignalHill,CA90755"
19835,839634825,"Torrance,CA90505"
19836,838358696,"SignalHill,CA90755"
19837,839315153,"Torrance,CA90505"
19838,839101630,"Torrance,CA90505"
19839,839434848,"Pacoima,CA91331"
19840,839315152,"Torrance,CA90505"
19841,839510192,"CityofIndustry,CA91748"
19842,839102743,"BuenaPark,CA90621"
19843,838558534,"CityOfIndustry,CA91748"
19844,839038024,"CityOfIndustry,CA91748"
19845,839126344,"CityofIndustry,CA91748"
19846,838558389,"CityOfIndustry,CA91748"
19847,837796561,"Torrance,CA90505"
19848,838556963,"BuenaPark,CA90621"
19849,838232388,"BuenaPark,CA90621"
19850,838057636,"CityofIndustry,CA91748"
19851,823299554,"CityofIndustry,CA91748"
19852,837956452,"CityofIndustry,CA91748"
19853,837191062,"BuenaPark,CA90621"
19854,838572203,"CityofIndustry,CA91748"
19855,839455844,"CityofIndustry,CA91748"
19856,839639194,"BuenaPark,CA90621"
19857,838377342,"CityofIndustry,CA91748"
19858,838057322,"CityofIndustry,CA91748"
19859,838864269,"LosAngeles,CA91345"
19860,839528473,"BuenaPark,CA90621"
19861,839010576,"BuenaPark,CA90621"
19862,838693480,"LosAngeles,CA90007"
19863,838980059,"LosAngeles,CA90007"
19864,838711894,"LosAngeles,CA90015"
19865,831951425,"LosAngeles,CA90007"
19866,838982307,"LOSANGELES,CA90010"
19867,834616997,"Glendale,CA91204"
19868,839554367,"LosAngeles,CA90028"
19869,838830979,"Glendale,CA91204"
19870,839471632,"LosAngeles,CA90028"
19871,827015685,"Glendale,CA91204"
19872,833823840,"Glendale,CA91204"
19873,835625065,"Glendale,CA91204"
19874,834875854,"Glendale,CA91204"
19875,831822423,"Glendale,CA91204"
19876,839153825,"MontereyPark,CA91755"
19877,836741143,"BeverlyHills,CA90211"
19878,830792225,"MontereyPark,CA91755"
19879,837667146,"BeverlyHills,CA90211"
19880,838981327,"Pasadena,CA91107"
19881,837549494,"Downey,CA90241"
19882,838065226,"ElMonte,CA91731"
19883,838613966,"Pasadena,CA91107"
19884,838986174,"Hawthorne,CA90250"
19885,838833873,"ElMonte,CA91732"
19886,838089239,"ElMonte,CA91731"
19887,838225828,"Bellflower,CA90706"
19888,838339262,"Bellflower,CA90706"
19889,838225204,"Bellflower,CA90706"
19890,838436777,"Bellflower,CA90706"
19891,838194350,"Bellflower,CA90706"
19892,838612293,"Bellflower,CA90706"
19893,837446586,"Bellflower,CA90706"
19894,837767040,"Bellflower,CA90706"
19895,838643120,"SantaMonica,CA90403"
19896,838753619,"SantaMonica,CA90403"
19897,837661781,"Bellflower,CA90706"
19898,838756235,"Bellflower,CA90706"
19899,838225205,"Bellflower,CA90706"
19900,838194048,"Bellflower,CA90706"
19901,838075434,"Bellflower,CA90706"
19902,837572398,"Bellflower,CA90706"
19903,838050111,"Arcadia,CA91006"
19904,838577526,"VanNuys,CA91401"
19905,835650946,"Whittier,CA90602"
19906,839291426,"Whittier,CA90602"
19907,838009486,"LosAngeles,CA91401"
19908,838412929,"Whittier,CA90602"
19909,838185343,"ShermanOaks,CA91403"
19910,839291146,"Whittier,CA90602"
19911,839315719,"LosAngeles,CA91401"
19912,838998738,"LosAngeles,CA91401"
19913,835356328,"LosAngeles,CA91401"
19914,837196690,"Torrance,CA90504"
19915,837733910,"Monrovia,CA91016"
19916,838030934,"Cerritos,CA90703"
19917,837863813,"Monrovia,CA91016"
19918,837451506,"Carson,CA90745"
19919,837733038,"Carson,CA90745"
19920,830305707,"Carson,CA90745"
19921,838975979,"Carson,CA90745"
19922,837863815,"Monrovia,CA91016"
19923,838552651,"Cerritos,CA90703"
19924,836827169,"RedondoBeach,CA90277"
19925,837277793,"Cerritos,CA90703"
19926,837829814,"ShermanOaks,CA91411"
19927,838203834,"Monrovia,CA91016"
19928,838816603,"SignalHill,CA90755"
19929,837986064,"SignalHill,CA90755"
19930,837456949,"Monrovia,CA91016"
19931,836647228,"SignalHill,CA90755"
19932,838476901,"Monrovia,CA91016"
19933,837195234,"SignalHill,CA90755"
19934,838685220,"WestCovina,CA91790"
19935,838973317,"VanNuys,CA91406"
19936,838455324,"Pacoima,CA91331"
19937,839401177,"Torrance,CA90505"
19938,837467789,"WestCovina,CA91790"
19939,836185135,"Torrance,CA90505"
19940,836358835,"Pacoima,CA91331"
19941,839345456,"CityofIndustry,CA91748"
19942,839316977,"BuenaPark,CA90621"
19943,837719909,"BuenaPark,CA90621"
19944,839626186,"CityOfIndustry,CA91748"
19945,837422552,"BuenaPark,CA90621"
19946,839571670,"CityofIndustry,CA91748"
19947,839246994,"Torrance,CA90505"
19948,837956454,"CityofIndustry,CA91748"
19949,838055154,"SanFernando,CA91340"
19950,838572228,"CityofIndustry,CA91748"
19951,837605999,"SanFernando,CA91340"
19952,838837648,"WestCovina,CA91791"
19953,838331517,"BuenaPark,CA90621"
19954,838739499,"CityofIndustry,CA91748"
19955,839528472,"BuenaPark,CA90621"
19956,838823242,"CityofIndustry,CA91748"
19957,838426781,"BuenaPark,CA90621"
19958,837748016,"CityofIndustry,CA91748"
19959,836014985,"BuenaPark,CA90621"
19960,835105284,"LosAngeles,CA90007"
19961,837868152,"LosAngeles,CA90007"
19962,838642076,"LosAngeles,CA90001"
19963,837403368,"LosAngeles,CA90015"
19964,839944906,"LosAngeles,CA90015"
19965,839672423,"LosAngeles,CA90015"
19966,838959828,"LosAngeles,CA90015"
19967,838249940,"LosAngeles,CA90015"
19968,837993057,"LosAngeles,CA90015"
19969,822823836,"Glendale,CA91204"
19970,826316534,"Glendale,CA91204"
19971,839263630,"Glendale,CA91204"
19972,839655627,"Montebello,CA90640"
19973,836808074,"Glendale,CA91204"
19974,838078932,"Glendale,CA91204"
19975,823871963,"Glendale,CA91204"
19976,838198314,"Glendale,CA91204"
19977,830289858,"Alhambra,CA91801"
19978,838470401,"Montebello,CA90640"
19979,836319864,"Inglewood,CA90302"
19980,839055810,"LosAngeles,CA90068"
19981,838582791,"Montebello,CA90640"
19982,839026401,"Pasadena,CA91105"
19983,839460489,"Burbank,CA91502"
19984,834465137,"LosAngeles,CA91602"
19985,839367140,"Inglewood,CA90301"
19986,839390711,"Burbank,CA91502"
19987,830549698,"Inglewood,CA90304"
19988,833446496,"LosAngeles,CA91602"
19989,839679900,"LosAngeles,CA91602"
19990,838298700,"Pasadena,CA91107"
19991,839552134,"Pasadena,CA91107"
19992,839660906,"Downey,CA90241"
19993,823877238,"Burbank,CA91504"
19994,830593832,"Norwalk,CA90650"
19995,835691415,"SantaMonica,CA90404"
19996,838765697,"Hawthorne,CA90250"
19997,837510345,"Hawthorne,CA90250"
19998,832630991,"Arcadia,CA91006"
19999,839447287,"Arcadia,CA91006"
20000,839268102,"Whittier,CA90605"
20001,839260378,"Bellflower,CA90706"
20002,838839141,"Bellflower,CA90706"
20003,838612299,"Bellflower,CA90706"
20004,838000996,"Bellflower,CA90706"
20005,838777577,"Bellflower,CA90706"
20006,834719425,"Arcadia,CA91006"
20007,838778082,"Bellflower,CA90706"
20008,836826235,"Arcadia,CA91006"
20009,822993490,"Bellflower,CA90706"
20010,838838973,"Bellflower,CA90706"
20011,839261140,"Bellflower,CA90706"
20012,839748617,"ShermanOaks,CA91401"
20013,834495192,"ShermanOaks,CA91401"
20014,837152933,"ShermanOaks,CA91401"
20015,838635249,"LosAngeles,CA91401"
20016,838610286,"Whittier,CA90602"
20017,839403471,"SantaMonica,CA90401"
20018,835370339,"ShermanOaks,CA91401"
20019,838377466,"LosAngeles,CA91401"
20020,835174656,"Torrance,CA90504"
20021,837041307,"ShermanOaks,CA91401"
20022,838061253,"Whittier,CA90602"
20023,836125576,"LosAngeles,CA91401"
20024,837734028,"Monrovia,CA91016"
20025,837809115,"Cerritos,CA90703"
20026,839756230,"Carson,CA90745"
20027,836618396,"Cerritos,CA90703"
20028,839483999,"Monrovia,CA91016"
20029,838138285,"Monrovia,CA91016"
20030,836098202,"Cerritos,CA90703"
20031,838683753,"SignalHill,CA90755"
20032,839397837,"Monrovia,CA91016"
20033,838546721,"SignalHill,CA90755"
20034,838851085,"SignalHill,CA90755"
20035,839607682,"SignalHill,CA90755"
20036,840117042,"Monrovia,CA91016"
20037,838302586,"Monrovia,CA91016"
20038,836495132,"Monrovia,CA91016"
20039,838044240,"Monrovia,CA91016"
20040,839051090,"SignalHill,CA90755"
20041,837874015,"Monrovia,CA91016"
20042,838148112,"Torrance,CA90505"
20043,838031107,"Torrance,CA90505"
20044,838210302,"Torrance,CA90505"
20045,837245954,"Torrance,CA90505"
20046,835462106,"Torrance,CA90505"
20047,838409294,"WestCovina,CA91790"
20048,839682515,"Torrance,CA90505"
20049,835948561,"VanNuys,CA91406"
20050,837671690,"Torrance,CA90505"
20051,836098268,"BuenaPark,CA90621"
20052,837953401,"SanFernando,CA91340"
20053,839126395,"CityofIndustry,CA91748"
20054,838352204,"BuenaPark,CA90621"
20055,838800076,"BuenaPark,CA90621"
20056,837748172,"CityofIndustry,CA91748"
20057,839785756,"CityofIndustry,CA91748"
20058,839690686,"BuenaPark,CA90621"
20059,839542609,"BuenaPark,CA90621"
20060,827180183,"LosAngeles,CA90007"
20061,839723902,"LosAngeles,CA90007"
20062,837683452,"LosAngeles,CA90015"
20063,838462655,"LosAngeles,CA90015"
20064,837422909,"LosAngeles,CA90015"
20065,839228002,"LosAngeles,CA90015"
20066,838217575,"LosAngeles,CA90015"
20067,839387531,"LosAngeles,CA90015"
20068,838448756,"LosAngeles,CA90015"
20069,826214461,"LosAngeles,CA90001"
20070,836426516,"LosAngeles,CA90001"
20071,839435017,"LosAngeles,CA90001"
20072,834787109,"Glendale,CA91204"
20073,839048601,"Glendale,CA91204"
20074,837219516,"Glendale,CA91204"
20075,839370405,"Glendale,CA91204"
20076,837966760,"Alhambra,CA91801"
20077,836206980,"BeverlyHills,CA90211"
20078,839962449,"BeverlyHills,CA90211"
20079,823426358,"SouthGate,CA90280"
20080,836252981,"Inglewood,CA90302"
20081,835546813,"LosAngeles,CA90068"
20082,836605792,"Pasadena,CA91105"
20083,839366461,"Inglewood,CA90302"
20084,834936733,"Pasadena,CA91105"
20085,825709763,"Downey,CA90240"
20086,838975494,"LosAngeles,CA91602"
20087,839993011,"Burbank,CA91502"
20088,839613660,"Burbank,CA91502"
20089,837967143,"LosAngeles,CA91602"
20090,838894879,"Pasadena,CA91107"
20091,839020185,"Norwalk,CA90650"
20092,837717740,"Pasadena,CA91107"
20093,834205975,"Gardena,CA90249"
20094,839276769,"ElMonte,CA91731"
20095,822089680,"SantaMonica,CA90404"
20096,837510331,"Hawthorne,CA90250"
20097,839475964,"Bellflower,CA90706"
20098,824492378,"Bellflower,CA90706"
20099,836877905,"Arcadia,CA91006"
20100,839366719,"Bellflower,CA90706"
20101,832952793,"Bellflower,CA90706"
20102,838777563,"Bellflower,CA90706"
20103,839395373,"Bellflower,CA90706"
20104,836936446,"Bellflower,CA90706"
20105,833604024,"Bellflower,CA90706"
20106,838075450,"Bellflower,CA90706"
20107,836363404,"SantaMonica,CA90403"
20108,838982971,"Bellflower,CA90706"
20109,838902025,"Bellflower,CA90706"
20110,837910524,"Bellflower,CA90706"
20111,838339403,"Bellflower,CA90706"
20112,838225779,"Bellflower,CA90706"
20113,831987760,"Bellflower,CA90706"
20114,838225281,"Bellflower,CA90706"
20115,836756439,"Torrance,CA90504"
20116,839578767,"VanNuys,CA91401"
20117,836267004,"ShermanOaks,CA91401"
20118,838773669,"Whittier,CA90602"
20119,839348068,"VanNuys,CA91401"
20120,838554958,"SantaMonica,CA90401"
20121,836974925,"Torrance,CA90504"
20122,833272981,"Torrance,CA90504"
20123,828851913,"Torrance,CA90504"
20124,835819458,"Cerritos,CA90703"
20125,838349809,"Torrance,CA90503"
20126,838349952,"Torrance,CA90503"
20127,838843078,"Monrovia,CA91016"
20128,839207500,"Duarte,CA91010"
20129,838184123,"Monrovia,CA91016"
20130,840117062,"Monrovia,CA91016"
20131,839242865,"Duarte,CA91010"
20132,839440169,"Monrovia,CA91016"
20133,837153282,"SignalHill,CA90755"
20134,838606655,"SignalHill,CA90755"
20135,830693746,"Torrance,CA90505"
20136,838263339,"Pacoima,CA91331"
20137,839434875,"Pacoima,CA91331"
20138,837172273,"Torrance,CA90505"
20139,838670970,"Pacoima,CA91331"
20140,838534595,"SignalHill,CA90755"
20141,824692657,"NorthHills,CA91343"
20142,838962444,"Torrance,CA90505"
20143,839635648,"Torrance,CA90505"
20144,839422183,"Torrance,CA90505"
20145,838670977,"Pacoima,CA91331"
20146,838249948,"Torrance,CA90505"
20147,835653612,"SignalHill,CA90755"
20148,838809872,"Cypress,CA90630"
20149,836854381,"BuenaPark,CA90621"
20150,839876863,"BuenaPark,CA90621"
20151,839785562,"CityofIndustry,CA91748"
20152,837536416,"CityOfIndustry,CA91748"
20153,839618203,"CityOfIndustry,CA91748"
20154,837494540,"SanFernando,CA91340"
20155,839126454,"CityofIndustry,CA91748"
20156,837563657,"LosAngeles,CA91345"
20157,838962212,"SanFernando,CA91340"
20158,836774102,"BuenaPark,CA90621"
20159,823498895,"LosAngeles,CA90007"
20160,837966652,"Alhambra,CA91801"
20161,833084085,"Glendale,CA91204"
20162,838142830,"LosAngeles,CA90015"
20163,838794687,"LosAngeles,CA90015"
20164,839094987,"LosAngeles,CA90015"
20165,839450919,"LosAngeles,CA90015"
20166,839199089,"LosAngeles,CA90015"
20167,838959755,"LosAngeles,CA90015"
20168,837843532,"LosAngeles,CA90015"
20169,837843444,"LosAngeles,CA90015"
20170,839568192,"LosAngeles,CA90015"
20171,837385505,"LosAngeles,CA90015"
20172,839498526,"LosAngeles,CA90015"
20173,836271872,"Glendale,CA91204"
20174,838667331,"Alhambra,CA91801"
20175,838351209,"Montebello,CA90640"
20176,834198414,"Glendale,CA91204"
20177,824601895,"Glendale,CA91204"
20178,817606889,"Glendale,CA91204"
20179,828908708,"Alhambra,CA91801"
20180,832537168,"Glendale,CA91204"
20181,831089148,"Alhambra,CA91801"
20182,827932883,"Alhambra,CA91801"
20183,836916733,"MontereyPark,CA91755"
20184,838305872,"MontereyPark,CA91755"
20185,836891946,"Alhambra,CA91801"
20186,837033662,"BeverlyHills,CA90211"
20187,839693549,"BeverlyHills,CA90211"
20188,839723940,"Inglewood,CA90301"
20189,829089293,"LosAngeles,CA91602"
20190,827822254,"LosAngeles,CA91602"
20191,836148561,"LosAngeles,CA91602"
20192,838792478,"Pasadena,CA91107"
20193,837978419,"Pasadena,CA91107"
20194,838179914,"NorthHollywood,CA91601"
20195,831535441,"Downey,CA90241"
20196,838267960,"Hawthorne,CA90250"
20197,822360524,"SantaMonica,CA90404"
20198,836957607,"Hawthorne,CA90250"
20199,837692123,"Bellflower,CA90706"
20200,838778081,"Bellflower,CA90706"
20201,839260565,"Bellflower,CA90706"
20202,839689817,"Bellflower,CA90706"
20203,839689809,"Bellflower,CA90706"
20204,838339588,"Bellflower,CA90706"
20205,839475971,"Bellflower,CA90706"
20206,837446588,"Bellflower,CA90706"
20207,839602214,"Bellflower,CA90706"
20208,830090936,"ShermanOaks,CA91401"
20209,837315328,"Whittier,CA90602"
20210,839674463,"VanNuys,CA91401"
20211,839167682,"Whittier,CA90602"
20212,837196679,"Torrance,CA90504"
20213,837712474,"ShermanOaks,CA91401"
20214,839484003,"Monrovia,CA91016"
20215,838302001,"Carson,CA90745"
20216,839330082,"Monrovia,CA91016"
20217,839867326,"Cerritos,CA90703"
20218,839264828,"Monrovia,CA91016"
20219,839649827,"Cerritos,CA90703"
20220,839558529,"Monrovia,CA91016"
20221,840117047,"Monrovia,CA91016"
20222,839928397,"Monrovia,CA91016"
20223,839702645,"SignalHill,CA90755"
20224,838311735,"SignalHill,CA90755"
20225,839928436,"Monrovia,CA91016"
20226,839607740,"SignalHill,CA90755"
20227,839277926,"SignalHill,CA90755"
20228,839186644,"Torrance,CA90505"
20229,820507565,"NorthHills,CA91343"
20230,839723517,"Pacoima,CA91331"
20231,839422184,"Torrance,CA90505"
20232,837321460,"VanNuys,CA91406"
20233,838358829,"SignalHill,CA90755"
20234,839159458,"Torrance,CA90505"
20235,837436802,"VanNuys,CA91406"
20236,828040176,"LongBeach,CA90815"
20237,835907801,"Torrance,CA90505"
20238,839654163,"BuenaPark,CA90621"
20239,838739357,"CityofIndustry,CA91748"
20240,839392084,"BuenaPark,CA90621"
20241,825589020,"CityOfIndustry,CA91748"
20242,830909842,"CityOfIndustry,CA91748"
20243,839005957,"CityofIndustry,CA91748"
20244,838962901,"CityofIndustry,CA91748"
20245,839876840,"BuenaPark,CA90621"
20246,839542611,"BuenaPark,CA90621"
20247,837277784,"BuenaPark,CA90621"
20248,839577262,"LosAngeles,CA91345"
20249,829489244,"CityofIndustry,CA91748"
20250,839341815,"SanFernando,CA91340"
20251,839342059,"SanFernando,CA91340"
20252,836856831,"BuenaPark,CA90621"
20253,834376265,"BuenaPark,CA90621"
20254,839541850,"SanFernando,CA91340"
20255,839577236,"LosAngeles,CA91345"
