,ID,VIN
16827,838902029,5YFBURHE8JP803146
16828,838075439,KNMAT2MTXJP549273
16829,835105376,WMWXP7C51J2A47893
16830,839476077,3FA6P0HDXJR162478
16831,833737546,JHMZC5F37JC006454
16832,837691476,5FNRL6H25JB102405
16833,838042652,JM1DKDC72J0307764
16834,838979570,NMTKHMBX5JR029395
16835,838838773,WA1ECCFS5JR021005
16836,839509628,ZACCJABB3JPJ05509
16837,836426152,5UXKR0C56J0X87686
16838,838547188,ZAM57YSA6J1282982
16839,835174650,WMZYT3C31J3D99814
16840,834833162,5UXTR9C50JLC74086
16841,839197795,WP0CF2A78JL195722
16842,839631798,3MZBN1L34JM234577
16843,836377310,WDDWJ8HB6JF620402
16844,835471071,WBA8B3G54JNV00891
16845,839992003,5TDKZRFH9JS549954
16846,839992107,YV4102KK6J1218029
16847,838523488,4T1B21HK5JU502832
16848,839992077,3VV3B7AX2JM107062
16849,839692141,5XYPH4A50JG350359
16850,837769873,3KPFK4A75JE168832
16851,839310064,WA1BNAFYXJ2082221
16852,837456480,1G1BE5SM2J7150958
16853,838112621,3HGGK5H63JM719290
16854,836859171,WBAJE5C5XJWA97457
16855,837868932,2T2ZZMCA4JC098414
16856,838675900,WBY7Z4C56JVD96282
16857,837500838,2G61M5S31J9157446
16858,839592972,2T3RFREV4JW749119
16859,839659282,WMWXP7C57J2C62498
16860,839277923,3FA6P0SU5JR158749
16861,837183805,5J8YD3H36JL000061
16862,839210310,KNDCD3LD8J5153487
16863,839850692,5XXGW4L29JG224028
16864,839635810,2FMPK3J98JBB59352
16865,836703369,SHHFK7H95JU231333
16866,837822217,3MZBN1M35JM176624
16867,838092483,3N1AB7AP9JL608951
16868,838782187,JTMRFREVXJJ196202
16869,838654797,3MZBN1U76JM203462
16870,819791826,WA1A4AFY3J2034039
16871,839935032,5TDKZRFH5JS527594
16872,838686609,1N4AZ1CPXJC309568
16873,835120085,5YFBURHE4JP776169
16874,839914967,2T1BURHE4JC036248
16875,838686471,5N1AZ2MG5JN150148
16876,839292070,1N4AL3AP7JC119923
16877,836098560,WDDZF4JB8JA381420
16878,839112869,3N1AB7AP5JY268197
16879,839258911,5FNYF5H18JB021483
16880,838360110,KNDJN2A28J7535037
16881,838567469,SHHFK7H28JU407889
16882,838714499,JM3KFBCM3J0355951
16883,839123419,2HGFC2F77JH513603
16884,838253024,WBA7E2C51JG743436
16885,836393082,5J8TB3H51JL005749
16886,838371658,2HGFC2F51JH539631
16887,838864147,5N1DL0MM1JC526283
16888,839455924,WDDWF4JB3JR408270
16889,838271271,1N4AA6AP4JC378585
16890,828318737,WA1A4AFY6J2051191
16891,839509978,1G1ZD5ST5JF222850
16892,832816002,WA18NAF42JA046441
16893,839306611,2C3CDXHG5JH176717
16894,838348083,WDDWJ4JB4JF656253
16895,838347784,1C4HJWDG0JL825630
16896,839165648,MAJ6P1UL4JC170612
16897,838863317,3FADP4BJ9JM120376
16898,838021637,1C4BJWDG0JL849870
16899,838375224,TRUC5AFV4J1008305
16900,839416311,JF2GTABC8JH278328
16901,839533878,58ABK1GG9JU087276
16902,838930095,19UUB1F52JA005198
16903,838275354,JF2GTAMC2J8239487
16904,839388501,WAUENAF43JA026754
16905,837562882,4T1B21HK2JU004412
16906,839690087,1N4AL3AP0JC214131
16907,837092282,WMWXP5C57J2G61819
16908,838642078,WBA8B9G5XJNU98244
16909,825302373,JTDKARFP5J3097436
16910,837664470,WBA4J5C5XJBF07996
16911,827259023,WBAJA9C53JB249022
16912,839445379,5XXGT4L33JG255955
16913,828663157,WBA4J1C5XJBG77154
16914,832683035,WDC0G4JBXJV056691
16915,839594884,WA1BCCFSXJR020693
16916,836831676,KMHGN4JE4JU254060
16917,838381904,5TDKZ3DC9JS924231
16918,838838131,3VV3B7AX9JM027337
16919,837659839,58ABK1GG4JU085628
16920,839790361,1N4AA6AP1JC387549
16921,839907241,1HGCV1F38JA079033
16922,838360204,3N1AB7AP6JY246323
16923,835164358,WBA7F0C57JGM22647
16924,836502265,WAUD8AFC8JN056352
16925,836776112,58ABK1GG1JU093153
16926,839273670,3VW2B7AJ3JM258303
16927,838952205,3FA6P0PU5JR187080
16928,833663679,7FARW1H53JE055982
16929,830835404,WMZYT3C32J3E93636
16930,839022352,5YFBURHE9JP781142
16931,825176664,2C3CDXGJ6JH314925
16932,839694598,2HGFC2F5XJH554144
16933,839474434,JTJYARBZ4J2085525
16934,838902035,2C4RC1GG7JR132722
16935,839527345,55SWF4HB5JU260059
16936,839261127,5NPE24AF1JH726867
16937,837691536,1N4AL3AP0JC100906
16938,834228608,5J8YD3H54JL001789
16939,834874793,2HKRW5H3XJH400816
16940,837022752,3VWDB7AJ5JM204641
16941,838838762,4JGDA5JB8JB048066
16942,837053724,5FNRL6H95JB048326
16943,838437334,WDC0G4JB7JV043588
16944,835105360,WAUENCF54JA061128
16945,839992116,JHMFC1F37JX014218
16946,837779769,4T1B11HK3JU021125
16947,839651889,JTDKBRFU3J3604045
16948,838450281,WAUB4AF46JA166867
16949,839167630,3C4NJCBBXJT226070
16950,836616760,1N6AD0ER0JN707844
16951,832756016,WBAJE5C56JWA93440
16952,834893984,WDD1K6FB5JF044932
16953,835595003,ZARFAEBN5J7564478
16954,835595012,ZASFAKAN9J7B78888
16955,838169926,WAUENCF51JA069493
16956,839591786,2HGFC2F77JH532670
16957,836368095,KMHGN4JE2JU225351
16958,835344760,WDC0G4JB2JV069578
16959,840017075,4T1B11HKXJU056437
16960,839342314,WBA4J1C54JBG76470
16961,838937428,JTDKARFU7J3545892
16962,838657613,5XXGT4L1XJG215032
16963,839870513,4T1B11HK8JU095043
16964,839822584,JN1CV7AP3JM240126
16965,836835261,WBA8E1C51JA159541
16966,839702364,55SWF4JBXJU262013
16967,836500415,WBA7E2C57JG741819
16968,838636698,2GNAXJEV7J6166428
16969,838995281,1FMCU0GD1JUA56657
16970,839375407,1HGCV1F32JA243280
16971,837031625,WBAJA5C51JG899334
16972,838962298,3CZRU5H30JM721046
16973,821631376,2C3CDXGJ0JH284756
16974,839967805,WDDZF4JB0JA373747
16975,839755266,19UDE2F31JA002983
16976,833477354,WDD1J6FB1JF050018
16977,837277723,JTDKARFP8J3085345
16978,839550924,3FA6P0LU4JR219328
16979,832912136,WDDZF6EB3JA403779
16980,838772975,WDC0G4JB3JV018588
16981,839164712,5NMZTDLB8JH084945
16982,838055070,3TMBZ5DN2JM017172
16983,835438111,WBA7F0C5XJGM22934
16984,839238770,3MZBN1V37JM168457
16985,839577252,1G6AX5SX4J0133579
16986,836773636,SALGS2RE2JA384032
16987,837191070,WBAJA9C52JG623199
16988,839164844,WAULMAF47JN011256
16989,833802868,5UXKR2C57J0X10871
16990,837197128,WBA8E1G55JNU88892
16991,839789248,3N1AB7AP7JY246637
16992,839781331,1G6AX5SX5J0113793
16993,838217824,19UUB3F57JA005760
16994,837714000,JN1EV7AR0JM431013
16995,839306747,5TFSX5EN0JX063288
16996,840014493,JM3TCBDY5J0222073
16997,839387518,1N4AA6AP7JC404659
16998,837422538,KNDJP3AEXJ7026495
16999,839749857,WBA8D9G59JNU67853
17000,837422804,MAJ6P1CL1JC161934
17001,839199165,2C3CDXGJ0JH257850
17002,838818391,WBA4J1C57JBG79069
17003,837423718,MAJ6P1CL3JC190724
17004,829011780,1HGCV1F51JA085242
17005,836243512,JTHBA1D26J5073528
17006,831813660,JTMZFREV9JJ746599
17007,840029479,2T2ZZMCA6JC095000
17008,834751663,JTHBA1D21J5065014
17009,836034003,2HGFC2F5XJH563202
17010,831221932,1C4RJEBG8JC204914
17011,827638332,5J8TB3H33JL008909
17012,837741706,2C3CDZBT3JH177737
17013,836504588,5XYPG4A32JG418467
17014,837475714,2C3CDZAG8JH280396
17015,838926302,KNALB4J17J5119591
17016,833734118,WDDZF4JB7JA369324
17017,839684128,KMHD84LF8JU588348
17018,829700756,KMHH35LE4JU011734
17019,835451305,5N1AZ2MG0JN128543
17020,838075148,1N4AL3AP1JC285399
17021,827222238,WA1BNAFY2J2057197
17022,839082139,WAUJ8GFF6J1014821
17023,839144279,2HGFC4B01JH307617
17024,839474749,WA1ANAFY1J2006995
17025,835098313,WP1AA2A53JLB21367
17026,831385821,WBA8A9C53JK623143
17027,839419735,WAUTPBFF7JA059183
17028,836920160,3VW2B7AJ4JM230347
17029,835179684,SALGS2SV6JA393598
17030,834859487,SALYM2RV1JA748665
17031,835629872,WA1BNAFY1J2105322
17032,840070728,3C4PDCAB2JT347547
17033,839447191,WDDWJ4JBXJF676443
17034,832847577,WA1BNAFY0J2005292
17035,838642771,1VWBA7A34JC008722
17036,833123055,ZASFAKPN7J7B60994
17037,831116618,1FMJK1MT3JEA35334
17038,831116897,WBXHT3Z3XJ4A66354
17039,839395087,3GCUCRER8JG288626
17040,835136771,19UDE2F48JA003914
17041,838194049,2C3CDZAG8JH162008
17042,836814216,7FARW1H57JE003450
17043,832327147,ZARFAEBN2J7597924
17044,839810433,2HGFC2F72JH537386
17045,835962134,1FM5K7D81JGB43987
17046,838998712,2T3WFREV4JW405745
17047,835581712,5UXKT0C59J0V99603
17048,834931052,5UXKR2C52J0X08106
17049,836943244,1C4RJFAG7JC410491
17050,837149028,WDDZF4JB8JA426128
17051,829051766,5NPE24AFXJH691195
17052,833534518,WMZYT3C37J3D99381
17053,836138265,JTMZFREV1JJ151519
17054,833106482,WAUYNGF55JN006250
17055,839990241,SALYB2RX4JA747615
17056,835815477,WMWXU3C57J2F51009
17057,836628928,WP1AA2A51JLB03062
17058,837245306,1C4RJEAGXJC402637
17059,836827160,WBA7F0C56JGM22865
17060,835436465,WUAJ5AFD5JN900020
17061,837046351,WA1BCCFS6JR007018
17062,839993337,NMTKHMBXXJR049450
17063,837227176,WBA8E1C55JA756613
17064,837227225,WA1ANAFY8J2104650
17065,839294870,5N1ET2MT7JC851978
17066,837153208,4T1B11HK9JU560817
17067,836623537,1C4RJEBM4JC514564
17068,831016777,JM3TCACYXJ0205328
17069,836985942,58ABK1GG1JU080080
17070,836986031,5J8TB3H51JL001913
17071,839319000,1N4AL3AP7JC230584
17072,840043160,5TDKZRFH6JS532450
17073,836975074,ZASFAKBN6J7B66843
17074,836309728,WDC0G4JBXJV062930
17075,839654008,5YFBURHE8JP753333
17076,839681130,1C4HJWDG0JL855601
17077,838972471,3C4NJDAB1JT399855
17078,838674150,3VWL17AJXJM205105
17079,838359981,1GCGSCEA9J1120452
17080,837842301,1G1FX6S03J4131237
17081,813427676,WDD1J6FB3JF033009
17082,837424301,1FAHP2E83JG111021
17083,836856695,WBA4J1C56JBM11904
17084,838864714,WDDZF6EB8JA477148
17085,839577171,NMTKHMBX8JR044215
17086,839577164,5NMZT3LB4JH072673
17087,838668032,5NPE24AFXJH681881
17088,840099396,WDC0G4JB8JV080567
17089,833143912,4JGDA5JB5JB009161
17090,837491826,WDC0G4JB0JV052505
17091,840281367,JTNKHMBX6J1009666
17092,840281268,JF2GTABC9JG349185
17093,840172779,JM1DKFD74J0314192
17094,840281757,5N1DL0MN9JC503326
17095,840283676,5J8TB4H55JL014198
17096,839643244,JTJBM7FX7J5201602
17097,839859362,JTJBM7FX1J5182612
17098,840203362,1HGCV1F15JA127571
17099,838275364,JTHBA1D20J5064016
17100,840203765,5YJ3E1EA7JF008671
17101,840329988,19UDE2F31JA001588
17102,840233831,1GTG6DENXJ1233436
17103,840239204,4T1B11HKXJU595902
17104,840238491,4T1B11HK9JU091549
17105,840260436,3N1CE2CP9JL352357
17106,840154850,1GNSCJKC3JR101230
17107,840322990,3TMBZ5DN8JM013501
17108,840146025,JTMRJREV5JD229958
17109,840146119,JTMZFREV2JJ737999
17110,840166120,JN1CV7AP2JM241056
17111,839969758,3VW2B7AJ5JM263714
17112,840155459,WBA8E1G59JNU92802
17113,840275948,2C3CDXHG2JH222035
17114,840240915,1HGCV1F36JA096641
17115,826433333,JHMZC5F33JC002837
17116,840252198,5TDZZRFH2JS252314
17117,840193262,1C4HJWDGXJL925850
17118,840194351,WBA7F0C55JGM23215
17119,839364470,JHMZC5F16JC023776
17120,840144254,4T1B11HK1JU061994
17121,840288823,2HGFC2F51JH514681
17122,839162736,WDC0J4KB8JF401601
17123,840292815,SALWR2RK4JA401877
17124,840266037,3C4NJCBB7JT268132
17125,840158377,1G1ZD5ST3JF238318
17126,838838450,WBAJA9C50JB249236
17127,840171786,3N1AB7AP9JY274830
17128,840227102,1FMCU0HD0JUB14000
17129,839721562,JF2SJAWC1JH520368
17130,837868723,JTJYARBZ5J2100887
17131,834331144,JHMZC5F37JC000329
17132,837216876,1HGCV1F53JA070581
17133,836803292,2C3CDZBT6JH154825
17134,829025770,4T1B11HK0JU553481
17135,840256383,1FMCU9HD4JUA36440
17136,836680986,1FTFW1C15JFD86478
17137,837327752,JTJYARBZ2J2093798
17138,840256482,JM3TCADY2J0207735
17139,830591922,WMWLN9C56J2E50722
17140,833599517,WMWXP5C51J3C65170
17141,836386702,WMWXP5C52J2G62599
17142,830800960,WMWXP5C56J2D71913
17143,838608623,WMZYU7C44J3E56746
17144,839163336,WMZYS7C34J3E08726
17145,810591987,1N4AL3AP4JC102044
17146,840145757,3TMDZ5BN4JM037533
17147,839556289,2HKRW5H31JH417021
17148,840265594,1VWAA7A32JC024915
17149,839524423,WP0AE2A77JL127647
17150,840267588,58ABK1GG3JU111345
17151,835724366,2HGFC2F71JH584523
17152,840241215,3HGGK5H85JM731295
17153,840318150,3HGGK5H96JM710965
17154,840209013,7FARW1H52JE038946
17155,840239353,JTDKBRFU1J3585270
17156,839628727,3TMAZ5CN5JM055959
17157,840327843,3VV3B7AX3JM005706
17158,840145610,JTMWFREV6JJ733909
17159,840144235,2T3ZFREVXJW445552
17160,840239170,4T1B61HK0JU053886
17161,840325620,5YJ3E1EB5JF083037
17162,840180518,1HGCV1F1XJA051409
17163,840153424,SALCR2RX1JH725827
17164,840180136,2HGFC2F71JH554292
17165,840180624,WAUNNAF57JA064786
17166,840146008,4T1B11HK1JU570001
17167,839724149,1C4PJLDB9JD552647
17168,840179560,WA1HCCFS8JR009153
17169,840256650,55SWF4JB1JU245679
17170,840256736,WDC0G4JB4JV014081
17171,834083601,4JGDA5JB9JB108629
17172,840205992,WAUKMAF43JA137410
17173,840239979,5J8YD3H37JL001848
17174,840239765,19UDE2F33JA001558
17175,840239807,5J8YD4H38JL020169
17176,840239713,19UUB2F5XJA003821
17177,840239806,5J8TB3H3XJL009331
17178,840317069,WBXHU7C36J5H45271
17179,839822070,SALWR2RE8JA184540
17180,840318880,19UUB2F34JA003263
17181,839291430,1C6RR7YT9JS186400
17182,840187965,5TFDY5F1XJX693630
17183,840187881,1FADP3L99JL247502
17184,840241316,5NPE24AF9JH707466
17185,836810243,2HGFC2F50JH502182
17186,829202870,1G1ZE5SX8JF100788
17187,835213666,2C4RC1FG0JR278591
17188,836357716,2HGFC2F52JH536012
17189,830862543,WBA8B9G50JNU97295
17190,836365869,WBA8E1G59JNU92573
17191,837067678,WP1AB2A59JLB32872
17192,833782844,WBA7F0C58JGM22835
17193,836675353,5UXTR9C53JLC78794
17194,833510541,2C3CDZFJXJH235786
17195,837136032,ZARFAEBN6J7593102
17196,838777565,2C3CCAGG5JH276043
17197,835779910,2HGFC2F76JH572979
17198,831117105,ZASFAKAN8J7B81071
17199,840237914,1C4HJXEG4JW184985
17200,834495799,5J8YD3H78JL000744
17201,835534606,WBA7F0C59JGM23444
17202,840240941,2HGFC2F53JH514679
17203,840241138,3CZRU5H37JG700239
17204,840156011,5TDYZ3DC7JS919149
17205,839857522,5XXGT4L37JG221940
17206,840156010,5XYPG4A32JG430943
17207,840261416,KM8J33A22JU623798
17208,840261356,5NPD84LF8JH306112
17209,840241216,5FNYF5H19JB001632
17210,840258689,3N1AB7APXJY237446
17211,831857773,3GNAXMEV2JS548644
17212,839649792,JTMWFREV2JJ733406
17213,840317774,2T3WFREV6JW471360
17214,840297956,5J8YD4H52JL008732
17215,840317781,JTMZFREV2JJ738179
17216,840315507,WDDWK8HB3JF709566
17217,840315636,4T1B11HK6JU601338
17218,840239647,19UUB2F56JA004075
17219,840138203,JF2SJABCXJH528216
17220,840268208,SJKCH5CP9JA047726
17221,840317213,WMWXP7C52J2A47899
17222,839496530,WMWXP7C57J2C62498
17223,840317215,WMWXP5C5XJ3C65457
17224,839826553,WMZYS7C32J3E07736
17225,840325388,WBA8E1G57JNU90143
17226,839021416,WP1AA2A59JLB06369
17227,840243976,5TDKZRFH3JS534219
17228,840136818,JM1GL1WY9J1306859
17229,840263341,JTMWFREV5JD124664
17230,835077971,WMZYT3C34J3D99838
17231,837172934,WMWXP7C59J2A48113
17232,840166878,1C4RJFAG3JC286025
17233,840166793,1C4RJEBG8JC260755
17234,839931425,JN1CV7AP8JM240333
17235,836791080,JHMFC1F38JX034672
17236,840218412,4T1B11HK7JU543272
17237,840149999,3N1AB7AP2JY255486
17238,840323096,2HGFC2F57JH511977
17239,840150022,5FNRL6H22JB043703
17240,840321032,WBAJA5C53JWA36091
17241,840165918,WAUAUGFF8J1047556
17242,840145740,5YFBURHE7JP760628
17243,840235359,3MZBN1U77JM194576
17244,840192285,1N4AL3AP2JC130022
17245,840191983,JF2SJABCXJH583409
17246,840230745,2HGFC2F59JH513021
17247,840271791,VNKJTUD38JA095188
17248,840271789,JF1VA1A69J9827347
17249,839356569,2C3CDZAG8JH305653
17250,840249422,JF2SJAEC1JH459525
17251,840249397,SADCJ2FX8JA275318
17252,840288575,3TMAZ5CN4JM069884
17253,840185583,KNDJP3A50J7610677
17254,835704844,1V2LR2CA1JC518684
17255,839877479,2HGFC4B01JH301655
17256,838756814,3VV1B7AX2JM059103
17257,840159669,3MZBN1W39JM242993
17258,840159587,JN1BY1PR8JM370671
17259,840252010,5NPE24AF6JH635254
17260,840235454,2HGFC2F76JH540663
17261,840235365,SHHFK7H54JU415949
17262,840235449,2HGFC2F57JH540590
17263,840235455,1HGCV1F11JA094892
17264,840173045,KNDCB3LC8J5142275
17265,840282708,19UDE2F32JA008727
17266,840281943,NMTKHMBX1JR046615
17267,840172979,3MZBN1K74JM180458
17268,840282391,5N1AZ2MG2JN160121
17269,840173081,MAJ6P1UL7JC165436
17270,840282437,3VV3B7AX3JM116868
17271,838029234,WDDZF4JB8JA321640
17272,840316507,55SWF4JB7JU269064
17273,833791948,55SWF4JB5JU255194
17274,838145681,WDC0G4KB3JV068874
17275,832057826,WDC0G4JB6JV036308
17276,837187115,4JGDA5JB3JB071254
17277,836584276,WDD1J6FB1JF046180
17278,833008515,55SWF4JB1JU250929
17279,837243133,55SWF4JB0JU264269
17280,831762144,55SWF4JB3JU244341
17281,838550755,WDD1K6FB0JF032722
17282,836584249,55SWF4JB9JU252735
17283,838550766,WDDZF4JB0JA369066
17284,839690221,WDC0G4JB4JV082820
17285,840238527,4T1B11HKXJU521654
17286,840146027,NMTKHMBX4JR049895
17287,826317643,WA1A4AFY5J2110828
17288,825880438,WAUKMAF40JA050967
17289,840014412,3GKALVEV0JL218168
17290,839898538,WBA8E1C5XJA165659
17291,831397471,WAU2FAFC6JN002741
17292,838862833,WBAJA9C5XJB033782
17293,839338938,1GTG6EEN8J1155633
17294,838651770,WA1JCCFS6JR014448
17295,836533792,WDC0G4KB1JV074950
17296,837563025,5J8TB3H56JL005665
17297,838250481,JM3TCABY8J0203093
17298,838051518,WBXHT3C30J5K22899
17299,838674833,1C4BJWDG5JL886770
17300,836426339,WMZYS7C33J3E07387
17301,833134002,JTMZFREV1JJ203618
17302,835347736,19UDE2F70JA001889
17303,832537161,WBA4J1C52JBG78668
17304,822761444,WBA4W7C50JAB87624
17305,834654560,1FADP3E23JL244756
17306,835280863,1G6AA5RX8J0184347
17307,835103781,5XYPG4A34JG427428
17308,833025330,2GNAXHEV2J6124788
17309,838979904,WAUJ8GFF1J1011907
17310,835660814,3GNAXMEV0JS560033
17311,839460409,WBA8E1C54JA171487
17312,835859304,JTDKARFPXJ3099019
17313,836914967,4T1B11HK4JU019478
17314,833323797,5FNRL6H97JB022889
17315,833956933,WMZYV5C39J3E02755
17316,828274797,WDC0G6EB5JV016217
17317,835877203,WA1ANAFY7J2071284
17318,833261201,2C3CDXGJ3JH307446
17319,825720542,1FADP3K27JL303814
17320,834319068,7FARW1H50JE009218
17321,836497764,3FA6P0SU1JR167674
17322,836776083,WMZYT5C31J3E59960
17323,834194465,4JGDA5JB3JB036245
17324,839173623,JN1CV7EK3JM200319
17325,835224088,2C3CDXBG7JH142576
17326,829271358,ZASFAKBNXJ7B88876
17327,838339582,2C3CDZFJ1JH128206
17328,837669409,5UXTS3C5XJLA45920
17329,836320551,5J8YD3H33JL006769
17330,835619498,KNDCB3LC0J5133232
17331,834764043,1GCGSBEN8J1306626
17332,831907313,ZASFAKAN8J7B61399
17333,831354199,3N1AB7AP2JL628118
17334,831812641,3C4NJCBB5JT105768
17335,837076079,5NPE24AFXJH691195
17336,827672967,LYV102RL0JB101301
17337,833343300,1C4RJFBG8JC283488
17338,829941042,2C3CDZC97JH116040
17339,833825503,JN1CV7EKXJM200673
17340,837059610,4S3BNAF62J3023307
17341,836756354,1C4GJWAG5JL871177
17342,836949421,3N1CN7AP2JL857141
17343,834089639,1GNERKKW4JJ176240
17344,836619662,JN1BJ1CP7JW184214
17345,835586642,KM8SR4HFXJU289912
17346,836909082,1N4AL3AP1JC247591
17347,837191284,1HGCV1F32JA135323
17348,836859512,2HKRW1H58JH508703
17349,827802346,1N4AA6AP7JC373218
17350,836960766,WAUAUGFF9J1008975
17351,839770337,5XYPH4A50JG410270
17352,836445950,2HGFC2F5XJH509012
17353,838379528,JH4KC2F90JC000130
17354,836382449,19UUB1F51JA007783
17355,837819109,WA1ANAFY7J2213990
17356,835540119,KMHGN4JE7JU225250
17357,825464116,ZARFAECN2J7577963
17358,836183157,5N1AT2MT8JC767585
17359,840055130,WAUKMAF43JN000122
17360,839369726,WDDWJ8HB3JF638453
17361,820008027,1C4BJWDG0JL916385
17362,836408895,KNMAT2MT3JP529432
17363,836185275,1FADP3FE7JL270642
17364,831453217,KL7CJLSB4JB728028
17365,818028456,3GNAXHEV4JS645738
17366,827136674,5TFDY5F12JX744327
17367,835213433,JTHBZ1BL7JA014435
17368,839550818,1HGCV1F51JA116926
17369,839550927,WDC0G4JB5JV067582
17370,839510209,1G1ZB5STXJF215446
17371,826432235,5TFEY5F12JX241739
17372,836589360,1N4AA6AP3JC385981
17373,830727166,WAUANCF59JA048213
17374,835534457,5TDXZ3DC7JS908101
17375,839054064,WBY7Z6C50JVB96963
17376,839387756,1G1BE5SM5J7158570
17377,837843137,JN8AT2MV0JW313923
17378,838863923,WBA8E5G5XJNV01823
17379,838360120,2HKRW1H87JH504278
17380,838864309,WBA8E1C50JA171616
17381,837426228,1G1JD6SB1J4101979
17382,829110883,YV4A22RLXJ1042160
17383,836186064,JTHBA1D24J5071874
17384,831990354,WAUENCF5XJA074126
17385,838863436,5J8TB4H38JL020155
17386,839166298,5N1DL0MM9JC523924
17387,839665504,WAUDNAF4XJN001466
17388,839416345,WAUDNAF46JA059405
17389,835311289,5YJ3E1EA3JF037391
17390,839643453,WBA8B9C50JK676816
17391,837628444,JN1EV7AP8JM356415
17392,839977673,1GNERGKW8JJ114157
17393,839199054,WMWXP5C52J2G61615
17394,839015591,4JGDA5JB8JB064008
17395,839533705,2HGFC2F72JH588385
17396,829423253,WMZYT3C31J3E93238
17397,834321597,JHMFC1F41JX020279
17398,840029226,JTJYARBZ0J2108282
17399,834321812,JN1EV7EK1JM341365
17400,829791911,JTJYARBZ9J2085438
17401,831576749,JTMYFREV8JJ157507
17402,839251589,3CZRU5H30JG704617
17403,828442274,WBA8E1G59JNU91827
17404,823034378,WBA8E1C57JA755902
17405,836000650,5NPD84LF9JH342391
17406,835103743,5XYPG4A39JG421026
17407,835324940,5XYPH4A52JG363758
17408,833817756,5UXKU0C55J0G80453
17409,830296972,WBAJA9C52JB034604
17410,824836238,1VWAA7A3XJC033460
17411,838361443,5XXGT4L34JG239859
17412,837554286,KNDJP3A55J7572346
17413,836776113,4JGDA5HB9JB003644
17414,813350218,ZFF83CLA8J0237130
17415,832627795,1C4RJFAG7JC148066
17416,830352933,WBA8D9C59JEB35274
17417,836923202,5N1AT2MT1JC708250
17418,824644847,WP0AA2A75JL111443
17419,834996317,1N4AL3AP3JC264991
17420,833029701,WDDWJ4JB1JF667842
17421,839723800,5XXGT4L32JG232263
17422,839895009,WDDZF4JB0JA367382
17423,833123045,2FMGK5C80JBA03211
17424,835619503,1G1ZB5ST7JF252812
17425,836802030,2GNAXKEX4J6226995
17426,831116577,7FARW1H59JE004910
17427,831117716,3N1AB7AP5JL652882
17428,836156540,4JGDA5JB3JB107931
17429,831116742,4JGDA5JB4JB000502
17430,831812616,3C4NJCBB2JT460705
17431,840079392,4T1B11HK5JU084971
17432,834000180,JTMNFREV3JD113416
17433,834742818,WBXHU7C34J5L09564
17434,831812642,3C4NJCCBXJT461695
17435,836473844,WBA4W3C50JAC97579
17436,820306577,1G1FW6S01J4119252
17437,833933576,JN1BJ1CP8JW106671
17438,835538845,SALWR2RE1JA182810
17439,828441636,5YFBURHE8JP803597
17440,835927345,JTHBA1D22J5066091
17441,836910848,5XXGT4L3XJG221933
17442,837251949,JHMFC1F70JX010675
17443,836283486,WAUUPBFF7JA090549
17444,836500408,JN1CV7AP8JM241076
17445,836986024,1FMCU0F76JUA22418
17446,837046621,NMTKHMBX2JR035008
17447,836825003,WBA4J1C55JBG80611
17448,837233644,5TFDZ5BN2JX030879
17449,839036108,2C3CDZAG3JH204861
17450,839928725,WMZYS7C32J3E07736
17451,836176305,3FA6P0HD0JR131045
17452,830527394,5TFUY5F1XJX762221
17453,828629385,3FA6P0HD5JR270734
17454,826653019,JTJYARBZ3J2093132
17455,835103079,JTNKHMBX9J1001819
17456,828629201,3FA6P0HD7JR189220
17457,836259069,LYV402TK8JB166524
17458,836408893,2T3WFREV0JW470656
17459,836152222,2HGFC4B50JH302713
17460,828502372,2HGFC2F7XJH554596
17461,836534937,2T2ZZMCA4JC109508
17462,825485146,4T1B11HK3JU529627
17463,832115384,WA1VAAF70JD006088
17464,826764049,3FA6P0HD4JR145336
17465,826526659,1FTEW1CP4JKF04771
17466,835428909,1G1FE1R74J0138961
17467,837136153,1G1RC6S57JU105471
17468,832742681,WA1ANAFY5J2077231
17469,839755356,2HGFC2F52JH514723
17470,834215633,5FNRL6H56JB102133
17471,839367509,1G1BE5SM6J7204679
17472,834530249,SALYL2RV5JA760868
17473,836442533,5FNRL6H99JB044828
17474,839731352,5J8TB4H78JL022068
17475,825810745,5NPE34AF6JH635235
17476,839673355,WMWXU1C53J2F80219
17477,833523483,3GNAXJEV3JS578198
17478,840087378,1FM5K8GT0JGC07264
17479,836858317,1HGCV1F38JA027322
17480,826317772,WAUB8GFF5J1009548
17481,823761946,2GNAXJEV0J6315892
17482,829561120,JTNKHMBX8J1001939
17483,839828876,JHMZC5F37JC007653
17484,835923947,WBAJE5C5XJG918046
17485,839945048,5LMCJ3C95JUL18818
17486,835129411,WAUANCF50JA045944
17487,834846551,55SWF4JBXJU255580
17488,836328936,JTDKARFP9J3087539
17489,837249955,1FTEW1EG0JFB41181
17490,837188552,5GAERBKW7JJ152542
17491,833529813,5FNYF5H51JB013468
17492,824841338,3C4NJCBB7JT140294
17493,835351586,19UDE2F3XJA001962
17494,836271724,3TMAZ5CN9JM053518
17495,831493505,WMWLN9C5XJ2E50982
17496,830601390,1G1FB1RS0J0132801
17497,834895659,5XYPKDA59JG414738
17498,818808483,3FA6P0HD2JR227680
17499,818965995,5XXGT4L37JG189538
17500,835095089,5FNYF5H13JB021486
17501,816449539,2HGFC2F53JH527710
17502,840071631,SALWR2RV2JA406294
